Universityname,uid,Location ,Fee,GRE,IELTS,TOEFL,Percentage,Y/N
Louisiana State University- Ruston,90,Louisiana,16018,311,8.0,87,72,0
Louisiana State University- Ruston,90,Louisiana,16018,335,6.5,106,69,1
Louisiana State University- Ruston,90,Louisiana,16018,332,8.5,107,83,0
Louisiana State University- Ruston,90,Louisiana,16018,332,6.0,107,91,0
Louisiana State University- Ruston,90,Louisiana,16018,302,6.0,81,60,0
Louisiana State University- Ruston,90,Louisiana,16018,312,8.5,82,81,0
Louisiana State University- Ruston,90,Louisiana,16018,294,5.5,108,62,1
Louisiana State University- Ruston,90,Louisiana,16018,295,6.0,76,90,0
Louisiana State University- Ruston,90,Louisiana,16018,301,6.0,83,81,0
Louisiana State University- Ruston,90,Louisiana,16018,315,5.0,117,85,0
Louisiana State University- Ruston,90,Louisiana,16018,295,6.5,82,91,0
Louisiana State University- Ruston,90,Louisiana,16018,328,6.0,108,73,1
Louisiana State University- Ruston,90,Louisiana,16018,310,5.5,102,67,0
University of Mass-Dartmouth,91,Massachusetts,20261,292,6.0,118,60,1
University of Mass-Dartmouth,91,Massachusetts,20261,293,6.0,105,87,0
University of Mass-Dartmouth,91,Massachusetts,20261,338,5.5,114,62,0
University of Mass-Dartmouth,91,Massachusetts,20261,334,8.5,113,78,0
University of Mass-Dartmouth,91,Massachusetts,20261,307,7.5,101,71,0
University of Mass-Dartmouth,91,Massachusetts,20261,339,5.5,87,83,0
University of Mass-Dartmouth,91,Massachusetts,20261,320,6.0,77,90,0
University of Mass-Dartmouth,91,Massachusetts,20261,311,7.5,98,93,1
University of Mass-Dartmouth,91,Massachusetts,20261,333,5.5,82,94,0
University of Mass-Dartmouth,91,Massachusetts,20261,299,5.5,112,63,0
University of Mass-Dartmouth,91,Massachusetts,20261,290,5.0,77,89,1
University of Mass-Dartmouth,91,Massachusetts,20261,305,8.0,87,66,1
University of Mass-Dartmouth,91,Massachusetts,20261,328,7.0,107,73,0
University of Mass-Dartmouth,91,Massachusetts,20261,333,9.0,109,94,1
University of Mass-Dartmouth,91,Massachusetts,20261,304,5.0,101,79,1
University of Mass-Dartmouth,91,Massachusetts,20261,294,9.0,86,66,1
University of Mass-Dartmouth,91,Massachusetts,20261,302,5.0,111,80,0
University of Mass-Dartmouth,91,Massachusetts,20261,297,8.0,108,60,1
University of Mass-Dartmouth,91,Massachusetts,20261,335,5.5,118,77,1
University of Mass-Dartmouth,91,Massachusetts,20261,318,8.0,112,62,1
University of Mass-Dartmouth,91,Massachusetts,20261,322,7.5,107,89,0
University of Mass-Dartmouth,91,Massachusetts,20261,300,9.0,101,89,0
University of Mass-Dartmouth,91,Massachusetts,20261,297,7.0,91,95,0
University of Mass-Dartmouth,91,Massachusetts,20261,311,5.5,79,65,1
University of Mass-Dartmouth,91,Massachusetts,20261,321,7.0,98,80,1
University of Mass-Dartmouth,91,Massachusetts,20261,316,6.0,76,78,0
University of Mass-Dartmouth,91,Massachusetts,20261,335,8.0,120,72,0
University of Mass-Dartmouth,91,Massachusetts,20261,300,7.0,112,87,0
University of Mass-Dartmouth,91,Massachusetts,20261,335,8.5,80,74,1
University of Mass-Dartmouth,91,Massachusetts,20261,320,7.0,85,65,0
University of Mass-Dartmouth,91,Massachusetts,20261,311,5.0,90,72,1
University of Mass-Dartmouth,91,Massachusetts,20261,291,8.0,119,75,0
University of Mass-Dartmouth,91,Massachusetts,20261,329,9.0,98,60,1
University of Mass-Dartmouth,91,Massachusetts,20261,306,9.0,117,73,1
University of Mass-Dartmouth,91,Massachusetts,20261,313,7.0,99,75,0
University of Mass-Dartmouth,91,Massachusetts,20261,334,8.0,93,76,1
University of Mass-Dartmouth,91,Massachusetts,20261,313,7.0,97,82,0
University of Mass-Dartmouth,91,Massachusetts,20261,323,6.0,93,72,1
University of Mass-Dartmouth,91,Massachusetts,20261,293,8.5,119,66,0
University of Mass-Dartmouth,91,Massachusetts,20261,308,7.0,112,64,1
University of Mass-Dartmouth,91,Massachusetts,20261,326,5.5,113,85,1
University of Mass-Dartmouth,91,Massachusetts,20261,322,8.0,120,74,0
University of Mass-Dartmouth,91,Massachusetts,20261,299,7.5,91,91,1
University of Mass-Dartmouth,91,Massachusetts,20261,290,5.5,113,61,1
University of Mass-Dartmouth,91,Massachusetts,20261,333,5.5,118,63,0
University of Mass-Dartmouth,91,Massachusetts,20261,337,8.5,105,62,0
University of Mass-Dartmouth,91,Massachusetts,20261,332,9.0,103,93,1
University of Mass-Dartmouth,91,Massachusetts,20261,299,5.5,75,63,0
University of Mass-Dartmouth,91,Massachusetts,20261,303,8.0,74,76,0
University of Mass-Dartmouth,91,Massachusetts,20261,323,8.5,97,62,1
University of Mass-Dartmouth,91,Massachusetts,20261,313,5.5,90,74,1
University of Mass-Dartmouth,91,Massachusetts,20261,326,6.0,70,84,1
University of Mass-Dartmouth,91,Massachusetts,20261,321,5.5,104,73,1
University of Mass-Dartmouth,91,Massachusetts,20261,307,5.0,120,83,0
University of Mass-Dartmouth,91,Massachusetts,20261,334,5.5,90,92,0
University of Mass-Dartmouth,91,Massachusetts,20261,334,8.0,96,81,1
University of Mass-Dartmouth,91,Massachusetts,20261,303,5.0,120,91,1
University of Mass-Dartmouth,91,Massachusetts,20261,340,6.0,113,65,1
University of Mass-Dartmouth,91,Massachusetts,20261,304,5.0,100,64,1
University of Mass-Dartmouth,91,Massachusetts,20261,315,8.5,70,60,0
University of Mass-Dartmouth,91,Massachusetts,20261,290,7.5,75,70,1
University of Mass-Dartmouth,91,Massachusetts,20261,292,7.0,75,75,0
University of Mass-Dartmouth,91,Massachusetts,20261,308,7.5,74,73,1
University of Mass-Dartmouth,91,Massachusetts,20261,334,5.5,90,90,1
University of Mass-Dartmouth,91,Massachusetts,20261,294,8.0,119,80,0
University of Mass-Dartmouth,91,Massachusetts,20261,308,7.5,81,77,1
University of Mass-Dartmouth,91,Massachusetts,20261,328,7.0,111,94,0
University of Mass-Dartmouth,91,Massachusetts,20261,306,7.5,101,95,1
University of Mass-Dartmouth,91,Massachusetts,20261,338,9.0,82,94,1
University of Mass-Dartmouth,91,Massachusetts,20261,303,7.0,93,87,0
University of Mass-Dartmouth,91,Massachusetts,20261,310,8.0,77,92,1
University of Mass-Dartmouth,91,Massachusetts,20261,329,7.5,104,60,0
University of Mass-Dartmouth,91,Massachusetts,20261,335,9.0,99,70,0
University of Mass-Dartmouth,91,Massachusetts,20261,300,7.5,73,60,0
University of Mass-Dartmouth,91,Massachusetts,20261,332,8.5,89,91,0
University of Mass-Dartmouth,91,Massachusetts,20261,314,8.0,90,82,0
University of Mass-Dartmouth,91,Massachusetts,20261,311,5.5,85,86,1
University of Mass-Dartmouth,91,Massachusetts,20261,328,5.5,118,67,1
University of Mass-Dartmouth,91,Massachusetts,20261,321,7.0,115,75,1
University of Mass-Dartmouth,91,Massachusetts,20261,299,9.0,88,66,1
University of Mass-Dartmouth,91,Massachusetts,20261,327,5.0,106,93,0
University of Mass- Lowell,92,Massachusetts,23976,332,8.5,116,60,0
University of Mass- Lowell,92,Massachusetts,23976,306,9.0,70,62,0
University of Mass- Lowell,92,Massachusetts,23976,332,9.0,87,71,0
University of Mass- Lowell,92,Massachusetts,23976,314,6.0,74,61,1
University of Mass- Lowell,92,Massachusetts,23976,337,8.0,114,86,1
University of Mass- Lowell,92,Massachusetts,23976,307,8.0,104,84,1
University of Mass- Lowell,92,Massachusetts,23976,332,9.0,111,85,1
University of Mass- Lowell,92,Massachusetts,23976,308,8.0,89,73,0
University of Mass- Lowell,92,Massachusetts,23976,328,6.0,81,65,1
University of Mass- Lowell,92,Massachusetts,23976,330,5.5,72,68,1
University of Mass- Lowell,92,Massachusetts,23976,301,8.0,88,82,1
University of Mass- Lowell,92,Massachusetts,23976,329,9.0,89,77,1
University of Mass- Lowell,92,Massachusetts,23976,312,6.5,97,70,0
University of Mass- Lowell,92,Massachusetts,23976,317,9.0,97,95,0
University of Mass- Lowell,92,Massachusetts,23976,328,6.5,78,64,0
University of Mass- Lowell,92,Massachusetts,23976,324,6.5,111,69,0
University of Mass- Lowell,92,Massachusetts,23976,303,6.5,85,84,0
University of Mass- Lowell,92,Massachusetts,23976,293,5.0,92,75,0
University of Mass- Lowell,92,Massachusetts,23976,305,7.0,72,82,1
University of Mass- Lowell,92,Massachusetts,23976,340,5.0,120,94,1
University of Mass- Lowell,92,Massachusetts,23976,290,6.0,75,94,1
University of Mass- Lowell,92,Massachusetts,23976,306,8.0,115,95,1
University of Mass- Lowell,92,Massachusetts,23976,300,6.0,85,77,0
University of Mass- Lowell,92,Massachusetts,23976,290,9.0,82,91,0
University of Mass- Lowell,92,Massachusetts,23976,333,9.0,114,90,0
University of Mass- Lowell,92,Massachusetts,23976,336,5.5,113,62,0
University of Mass- Lowell,92,Massachusetts,23976,323,7.5,120,93,1
University of Mass- Lowell,92,Massachusetts,23976,301,8.0,113,75,0
University of Mass- Lowell,92,Massachusetts,23976,297,9.0,108,85,1
University of Mass- Lowell,92,Massachusetts,23976,294,7.0,91,72,1
University of Mass- Lowell,92,Massachusetts,23976,309,7.5,117,91,1
University of Mass- Lowell,92,Massachusetts,23976,293,6.0,116,70,0
University of Mass- Lowell,92,Massachusetts,23976,310,6.0,72,72,0
University of Mass- Lowell,92,Massachusetts,23976,312,7.0,78,66,1
University of Mass- Lowell,92,Massachusetts,23976,295,7.5,95,76,0
University of Mass- Lowell,92,Massachusetts,23976,326,7.0,83,77,1
University of Mass- Lowell,92,Massachusetts,23976,334,5.0,72,94,1
University of Mass- Lowell,92,Massachusetts,23976,314,6.0,112,78,0
University of Mass- Lowell,92,Massachusetts,23976,327,5.5,86,66,1
University of Mass- Lowell,92,Massachusetts,23976,328,7.0,84,94,0
University of Mass- Lowell,92,Massachusetts,23976,318,7.5,83,95,0
University of Mass- Lowell,92,Massachusetts,23976,305,8.0,72,74,0
University of Mass- Lowell,92,Massachusetts,23976,336,6.0,80,68,0
University of Mass- Lowell,92,Massachusetts,23976,340,6.0,73,82,1
University of Mass- Lowell,92,Massachusetts,23976,295,6.5,92,63,0
University of Mass- Lowell,92,Massachusetts,23976,312,7.0,84,85,1
University of Mass- Lowell,92,Massachusetts,23976,328,6.0,82,88,1
University of Mass- Lowell,92,Massachusetts,23976,329,7.5,90,89,0
University of Mass- Lowell,92,Massachusetts,23976,294,6.5,118,87,1
University of Mass- Lowell,92,Massachusetts,23976,334,7.5,115,87,1
University of Mass- Lowell,92,Massachusetts,23976,319,7.5,71,63,0
University of Mass- Lowell,92,Massachusetts,23976,316,6.0,87,86,1
University of Mass- Lowell,92,Massachusetts,23976,320,8.5,93,90,1
University of Mass- Lowell,92,Massachusetts,23976,290,5.5,77,79,0
University of Mass- Lowell,92,Massachusetts,23976,293,6.0,118,73,0
University of Mass- Lowell,92,Massachusetts,23976,313,9.0,96,83,0
University of Mass- Lowell,92,Massachusetts,23976,332,7.0,113,63,0
University of Mass- Lowell,92,Massachusetts,23976,338,5.0,109,73,0
University of Mass- Lowell,92,Massachusetts,23976,291,5.5,116,81,1
University of Mass- Lowell,92,Massachusetts,23976,302,8.0,115,67,1
University of Mass- Lowell,92,Massachusetts,23976,306,5.5,93,83,0
University of Mass- Lowell,92,Massachusetts,23976,334,7.5,97,95,0
University of Mass- Lowell,92,Massachusetts,23976,332,7.0,105,61,1
University of Mass- Lowell,92,Massachusetts,23976,304,6.0,75,66,0
University of Mass- Lowell,92,Massachusetts,23976,298,8.5,88,70,0
University of Mass- Lowell,92,Massachusetts,23976,336,7.0,82,91,1
University of Mass- Lowell,92,Massachusetts,23976,329,8.0,102,68,1
University of Mass- Lowell,92,Massachusetts,23976,300,5.5,73,72,1
University of Mass- Lowell,92,Massachusetts,23976,319,8.5,103,79,0
University of Mass- Lowell,92,Massachusetts,23976,309,5.0,112,95,0
University of Mass- Lowell,92,Massachusetts,23976,291,7.5,88,65,1
University of Mass- Lowell,92,Massachusetts,23976,317,8.0,91,76,0
University of Mass- Lowell,92,Massachusetts,23976,302,9.0,114,91,0
University of Mass- Lowell,92,Massachusetts,23976,339,6.5,114,62,1
University of Mass- Lowell,92,Massachusetts,23976,310,7.0,75,79,1
University of Mass- Lowell,92,Massachusetts,23976,311,8.0,111,78,1
University of Mass- Lowell,92,Massachusetts,23976,337,8.0,84,89,0
University of Mass- Lowell,92,Massachusetts,23976,333,8.5,107,76,0
University of Mass- Lowell,92,Massachusetts,23976,339,9.0,108,73,1
University of Mass- Lowell,92,Massachusetts,23976,320,6.5,78,76,1
University of Mass- Lowell,92,Massachusetts,23976,290,7.0,72,66,1
Wayne State university,93,Michigan,28234,305,6.0,81,73,0
Wayne State university,93,Michigan,28234,315,6.5,95,83,1
Wayne State university,93,Michigan,28234,327,8.5,97,81,1
Wayne State university,93,Michigan,28234,297,6.5,119,93,1
Wayne State university,93,Michigan,28234,304,6.0,74,69,1
Wayne State university,93,Michigan,28234,291,7.5,102,83,0
Wayne State university,93,Michigan,28234,327,5.0,83,93,0
Wayne State university,93,Michigan,28234,313,7.0,97,90,1
Wayne State university,93,Michigan,28234,329,5.0,93,84,1
Wayne State university,93,Michigan,28234,316,5.5,106,79,1
Wayne State university,93,Michigan,28234,323,8.5,99,82,0
Wayne State university,93,Michigan,28234,296,5.5,91,63,1
Wayne State university,93,Michigan,28234,304,6.5,82,80,0
Wayne State university,93,Michigan,28234,297,6.5,80,79,1
Wayne State university,93,Michigan,28234,311,5.0,97,61,0
Wayne State university,93,Michigan,28234,320,7.0,87,71,0
Wayne State university,93,Michigan,28234,297,5.0,119,68,1
Wayne State university,93,Michigan,28234,291,8.0,77,73,0
Wayne State university,93,Michigan,28234,310,8.0,113,90,1
Wayne State university,93,Michigan,28234,338,5.0,99,76,1
Wayne State university,93,Michigan,28234,322,8.0,96,73,0
Wayne State university,93,Michigan,28234,300,6.0,82,83,1
Wayne State university,93,Michigan,28234,331,7.0,85,78,1
Wayne State university,93,Michigan,28234,316,5.5,92,63,1
Wayne State university,93,Michigan,28234,319,9.0,75,65,1
Wayne State university,93,Michigan,28234,320,6.0,106,94,0
Wayne State university,93,Michigan,28234,317,6.0,93,64,0
Wayne State university,93,Michigan,28234,313,8.0,71,75,0
Wayne State university,93,Michigan,28234,323,7.5,109,60,0
Wayne State university,93,Michigan,28234,300,6.0,107,93,1
Wayne State university,93,Michigan,28234,315,5.0,94,72,0
Wayne State university,93,Michigan,28234,298,9.0,76,79,1
Wayne State university,93,Michigan,28234,320,5.0,73,63,1
Wayne State university,93,Michigan,28234,335,7.5,112,71,0
Wayne State university,93,Michigan,28234,314,6.5,106,84,1
Wayne State university,93,Michigan,28234,324,8.0,120,94,1
Wayne State university,93,Michigan,28234,300,8.0,117,92,0
Wayne State university,93,Michigan,28234,334,6.0,75,83,1
Wayne State university,93,Michigan,28234,292,7.0,94,88,0
Wayne State university,93,Michigan,28234,309,6.0,71,93,1
Wayne State university,93,Michigan,28234,311,8.5,115,79,0
Wayne State university,93,Michigan,28234,324,8.0,108,81,0
Wayne State university,93,Michigan,28234,290,8.5,98,94,1
Wayne State university,93,Michigan,28234,336,7.5,107,62,1
Wayne State university,93,Michigan,28234,309,8.5,113,65,1
Wayne State university,93,Michigan,28234,328,7.0,107,88,0
Wayne State university,93,Michigan,28234,338,5.5,99,67,0
Wayne State university,93,Michigan,28234,332,8.5,78,73,1
Wayne State university,93,Michigan,28234,323,7.0,119,94,0
Wayne State university,93,Michigan,28234,313,8.0,73,77,1
Wayne State university,93,Michigan,28234,320,8.5,114,63,1
Wayne State university,93,Michigan,28234,301,7.0,70,90,0
Wayne State university,93,Michigan,28234,310,9.0,115,81,1
Wayne State university,93,Michigan,28234,329,8.0,115,60,1
Wayne State university,93,Michigan,28234,315,9.0,79,90,1
Wayne State university,93,Michigan,28234,318,7.5,75,79,0
Wayne State university,93,Michigan,28234,292,7.0,117,67,1
Wayne State university,93,Michigan,28234,298,7.0,108,84,1
Wayne State university,93,Michigan,28234,316,5.5,84,85,0
Wayne State university,93,Michigan,28234,315,5.0,77,65,0
Wayne State university,93,Michigan,28234,306,7.5,99,69,0
Wayne State university,93,Michigan,28234,340,5.5,115,89,1
Wayne State university,93,Michigan,28234,340,7.0,97,90,1
Wayne State university,93,Michigan,28234,315,8.5,91,93,0
Wayne State university,93,Michigan,28234,334,9.0,106,67,0
Wayne State university,93,Michigan,28234,324,6.5,104,66,1
Wayne State university,93,Michigan,28234,310,5.0,82,92,0
Wayne State university,93,Michigan,28234,337,7.5,113,84,0
Wayne State university,93,Michigan,28234,311,9.0,77,79,1
Wayne State university,93,Michigan,28234,296,8.0,91,70,1
Wayne State university,93,Michigan,28234,291,9.0,81,82,1
Wayne State university,93,Michigan,28234,336,9.0,114,66,0
Wayne State university,93,Michigan,28234,325,5.5,105,92,1
Wayne State university,93,Michigan,28234,330,7.5,120,82,1
Wayne State university,93,Michigan,28234,328,8.0,115,93,1
Wayne State university,93,Michigan,28234,318,7.0,110,95,1
Wayne State university,93,Michigan,28234,298,5.0,91,88,1
Wayne State university,93,Michigan,28234,311,5.0,98,89,1
Wayne State university,93,Michigan,28234,338,5.5,70,65,1
Wayne State university,93,Michigan,28234,330,5.5,115,76,1
Wayne State university,93,Michigan,28234,317,8.5,84,61,0
University of Southern Mississippi- Gulf Coast,94,Mississippi,15024,335,8.5,95,86,1
